symbol,timeframe,slice_combination,side,bin_mode,candidate_key,status,strict_gate_pass,live_decay_flag,valid_n,valid_mean_ret_costadj,valid_p_value_nw,walk_forward_folds,walk_forward_pass_count,walk_forward_pass_pattern,scenario_survived_count,search_wide_bh_pass,search_wide_bonferroni_pass,valid_excess_vs_baseline,valid_excess_vs_best_parent,leverage_gate_pass,leverage_gate_reason,auto_promotion_block_reason,leverage_1x_multiple,leverage_1x_expected_return,leverage_1x_expected_pnl_at_position_cap,leverage_1x_theoretical_return_on_equity,leverage_1x_overnight_compatible,leverage_1x_requires_same_day_flatten,leverage_1x_margin_cushion_fraction,leverage_1x_risk_status,leverage_2x_multiple,leverage_2x_expected_return,leverage_2x_expected_pnl_at_position_cap,leverage_2x_theoretical_return_on_equity,leverage_2x_overnight_compatible,leverage_2x_requires_same_day_flatten,leverage_2x_margin_cushion_fraction,leverage_2x_risk_status,leverage_4x_multiple,leverage_4x_expected_return,leverage_4x_expected_pnl_at_position_cap,leverage_4x_theoretical_return_on_equity,leverage_4x_overnight_compatible,leverage_4x_requires_same_day_flatten,leverage_4x_margin_cushion_fraction,leverage_4x_risk_status,leverage_overnight_max_multiple,leverage_auto_promotion_gate
AAVE/USD,1d,state_ext=neutral + state_vol=low_vol,short,rolling,AAVE/USD|1d|state_ext=neutral + state_vol=low_vol|rolling,research_only,False,False,20,0.0253940487546489,0.2319395700078628,4,1,0001,0,False,False,0.0238319805883605,0.0164852071290955,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.0253940487546489,63.48512188662225,0.0253940487546489,True,False,0.975,unknown_missing_atr_risk,2.0,0.0253940487546489,63.48512188662225,0.0507880975092978,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0253940487546489,63.48512188662225,0.1015761950185956,False,True,0.99375,fail_overnight_constraint,2.0,False
AAVE/USD,1d,state_ret_day=ret_day_up + state_ext=stretched_up,short,rolling,AAVE/USD|1d|state_ret_day=ret_day_up + state_ext=stretched_up|rolling,research_only,False,False,85,0.0155533348910539,0.2993972442088606,4,1,0001,0,False,False,0.0139912667247655,0.0056726017783473,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.0155533348910539,38.88333722763475,0.0155533348910539,True,False,0.975,unknown_missing_atr_risk,2.0,0.0155533348910539,38.88333722763475,0.0311066697821078,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0155533348910539,38.88333722763475,0.0622133395642156,False,True,0.99375,fail_overnight_constraint,2.0,False
AAVE/USD,1d,cross_BTC/USD_state_ext=stretched_up + state_ext=stretched_up,short,rolling,AAVE/USD|1d|cross_BTC/USD_state_ext=stretched_up + state_ext=stretched_up|rolling,research_only,False,False,121,0.0019560836004841,0.9007412186690362,4,1,0001,0,False,False,0.0003940154341957,0.0005555861632474,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.0019560836004841,4.89020900121025,0.0019560836004841,True,False,0.975,unknown_missing_atr_risk,2.0,0.0019560836004841,4.89020900121025,0.0039121672009682,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0019560836004841,4.89020900121025,0.0078243344019364,False,True,0.99375,fail_overnight_constraint,2.0,False
AAVE/USD,1d,cross_BTC/USD_state_ext=stretched_up + state_ext=stretched_down,long,rolling,AAVE/USD|1d|cross_BTC/USD_state_ext=stretched_up + state_ext=stretched_down|rolling,research_only,False,False,44,0.0258816277270095,0.1870344569561242,4,1,0010,0,False,False,0.0344436958932979,0.0274793333729138,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.0258816277270095,64.70406931752375,0.0258816277270095,True,False,0.975,unknown_missing_atr_risk,2.0,0.0258816277270095,64.70406931752375,0.051763255454019,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0258816277270095,64.70406931752375,0.103526510908038,False,True,0.99375,fail_overnight_constraint,2.0,False
AAVE/USD,1d,cross_ETH/USD_state_ext=stretched_down + state_ext=neutral,long,rolling,AAVE/USD|1d|cross_ETH/USD_state_ext=stretched_down + state_ext=neutral|rolling,research_only,False,False,25,0.0066526675289261,0.7772805276820807,4,1,0010,0,False,False,0.0152147356952145,0.0177247404205796,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.0066526675289261,16.631668822315252,0.0066526675289261,True,False,0.975,unknown_missing_atr_risk,2.0,0.0066526675289261,16.631668822315252,0.0133053350578522,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0066526675289261,16.631668822315252,0.0266106701157044,False,True,0.99375,fail_overnight_constraint,2.0,False
AAVE/USD,1d,cross_ETH/USD_state_vol=mid_vol + state_ext=stretched_up,short,rolling,AAVE/USD|1d|cross_ETH/USD_state_vol=mid_vol + state_ext=stretched_up|rolling,research_only,False,False,86,0.0233827379332083,0.1748648823406933,4,1,0100,0,False,False,0.0218206697669199,0.0140299888770883,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.0233827379332083,58.456844833020746,0.0233827379332083,True,False,0.975,unknown_missing_atr_risk,2.0,0.0233827379332083,58.456844833020746,0.0467654758664166,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0233827379332083,58.456844833020746,0.0935309517328332,False,True,0.99375,fail_overnight_constraint,2.0,False
AAVE/USD,1d,cross_BTC/USD_state_ext=neutral + state_ext=stretched_up,long,rolling,AAVE/USD|1d|cross_BTC/USD_state_ext=neutral + state_ext=stretched_up|rolling,research_only,False,False,40,-0.0010329648561026,0.9674211022235242,4,1,1000,0,False,False,0.0075291033101858,0.0073675325811341,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,-0.0010329648561026,-2.5824121402565,-0.0010329648561026,True,False,0.975,unknown_missing_atr_risk,2.0,-0.0010329648561026,-2.5824121402565,-0.0020659297122052,True,False,0.9875,unknown_missing_atr_risk,4.0,-0.0010329648561026,-2.5824121402565,-0.0041318594244104,False,True,0.99375,fail_overnight_constraint,2.0,False
AAVE/USD,1d,cross_BTC/USD_state_vol=high_vol + state_ext=stretched_down,long,rolling,AAVE/USD|1d|cross_BTC/USD_state_vol=high_vol + state_ext=stretched_down|rolling,research_only,False,False,45,0.0209550034767456,0.3060513410124383,4,1,0001,0,False,False,0.029517071643034,0.0072448723633805,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.0209550034767456,52.387508691864,0.0209550034767456,True,False,0.975,unknown_missing_atr_risk,2.0,0.0209550034767456,52.387508691864,0.0419100069534912,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0209550034767456,52.387508691864,0.0838200139069824,False,True,0.99375,fail_overnight_constraint,2.0,False
AAVE/USD,1d,cross_ETH/USD_state_slope=uptrend + state_ext=stretched_up,long,rolling,AAVE/USD|1d|cross_ETH/USD_state_slope=uptrend + state_ext=stretched_up|rolling,research_only,False,False,104,0.004105808630912,0.8021216463812642,4,1,0010,0,False,False,0.0126678767972004,0.0044986959008212,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.004105808630912,10.264521577279998,0.004105808630912,True,False,0.975,unknown_missing_atr_risk,2.0,0.004105808630912,10.264521577279998,0.008211617261824,True,False,0.9875,unknown_missing_atr_risk,4.0,0.004105808630912,10.264521577279998,0.016423234523648,False,True,0.99375,fail_overnight_constraint,2.0,False
AAVE/USD,1d,cross_ETH/USD_state_slope=uptrend + state_ext=neutral,short,rolling,AAVE/USD|1d|cross_ETH/USD_state_slope=uptrend + state_ext=neutral|rolling,research_only,False,False,12,0.0524621874157148,0.0314664228437271,4,0,0000,0,False,False,0.0509001192494264,0.0463446399071433,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.0524621874157148,131.155468539287,0.0524621874157148,True,False,0.975,unknown_missing_atr_risk,2.0,0.0524621874157148,131.155468539287,0.1049243748314296,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0524621874157148,131.155468539287,0.2098487496628592,False,True,0.99375,fail_overnight_constraint,2.0,False
AAVE/USD,1d,state_weekpart=weekend + state_ext=neutral,long,rolling,AAVE/USD|1d|state_weekpart=weekend + state_ext=neutral|rolling,research_only,False,False,25,0.0026487829632745,0.899418139275612,4,1,0010,0,False,False,0.0112108511295629,0.0098508876300474,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.0026487829632745,6.621957408186249,0.0026487829632745,True,False,0.975,unknown_missing_atr_risk,2.0,0.0026487829632745,6.621957408186249,0.005297565926549,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0026487829632745,6.621957408186249,0.010595131853098,False,True,0.99375,fail_overnight_constraint,2.0,False
AAVE/USD,1d,cross_ETH/USD_state_vol=high_vol + state_ext=stretched_up,long,rolling,AAVE/USD|1d|cross_ETH/USD_state_vol=high_vol + state_ext=stretched_up|rolling,research_only,False,False,55,0.0117118943895814,0.5023209686235646,4,1,0010,0,False,False,0.0202739625558698,0.0058491949569234,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.0117118943895814,29.279735973953503,0.0117118943895814,True,False,0.975,unknown_missing_atr_risk,2.0,0.0117118943895814,29.279735973953503,0.0234237887791628,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0117118943895814,29.279735973953503,0.0468475775583256,False,True,0.99375,fail_overnight_constraint,2.0,False
AAVE/USD,1d,cross_ETH/USD_state_slope=downtrend + state_ext=stretched_down,long,rolling,AAVE/USD|1d|cross_ETH/USD_state_slope=downtrend + state_ext=stretched_down|rolling,research_only,False,False,169,-0.0077216880410923,0.5414100863956177,4,1,1000,0,False,False,0.000840380125196,2.7826735646632912e-05,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,-0.0077216880410923,-19.30422010273075,-0.0077216880410923,True,False,0.975,unknown_missing_atr_risk,2.0,-0.0077216880410923,-19.30422010273075,-0.0154433760821846,True,False,0.9875,unknown_missing_atr_risk,4.0,-0.0077216880410923,-19.30422010273075,-0.0308867521643692,False,True,0.99375,fail_overnight_constraint,2.0,False
AAVE/USD,1d,cross_BTC/USD_state_slope=flat + state_slope=downtrend,long,rolling,AAVE/USD|1d|cross_BTC/USD_state_slope=flat + state_slope=downtrend|rolling,research_only,False,False,62,0.0250932821944174,0.1466252167556085,4,0,0000,0,False,False,0.0336553503607058,0.0227224557460895,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.0250932821944174,62.7332054860435,0.0250932821944174,True,False,0.975,unknown_missing_atr_risk,2.0,0.0250932821944174,62.7332054860435,0.0501865643888348,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0250932821944174,62.7332054860435,0.1003731287776696,False,True,0.99375,fail_overnight_constraint,2.0,False
AAVE/USD,1d,state_ret_day=ret_day_up + state_ext=neutral,short,rolling,AAVE/USD|1d|state_ret_day=ret_day_up + state_ext=neutral|rolling,research_only,False,False,19,0.0124619951026864,0.5581033224701002,4,0,0000,0,False,False,0.010899926936398,0.0025812619899799,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.0124619951026864,31.154987756715997,0.0124619951026864,True,False,0.975,unknown_missing_atr_risk,2.0,0.0124619951026864,31.154987756715997,0.0249239902053728,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0124619951026864,31.154987756715997,0.0498479804107456,False,True,0.99375,fail_overnight_constraint,2.0,False
AAVE/USD,1d,cross_BTC/USD_state_slope=downtrend + state_ext=stretched_down,long,rolling,AAVE/USD|1d|cross_BTC/USD_state_slope=downtrend + state_ext=stretched_down|rolling,research_only,False,False,166,-0.0074151654722421,0.5685535836062896,4,1,1000,0,False,False,0.0011469026940462,9.258342113403414e-05,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,-0.0074151654722421,-18.53791368060525,-0.0074151654722421,True,False,0.975,unknown_missing_atr_risk,2.0,-0.0074151654722421,-18.53791368060525,-0.0148303309444842,True,False,0.9875,unknown_missing_atr_risk,4.0,-0.0074151654722421,-18.53791368060525,-0.0296606618889684,False,True,0.99375,fail_overnight_constraint,2.0,False
AAVE/USD,1d,cross_ETH/USD_state_slope=downtrend + state_ext=neutral,long,rolling,AAVE/USD|1d|cross_ETH/USD_state_slope=downtrend + state_ext=neutral|rolling,research_only,False,False,18,0.0210945635728348,0.3380063146687255,4,0,0000,0,False,False,0.0296566317391232,0.0301757109057324,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.0210945635728348,52.736408932087,0.0210945635728348,True,False,0.975,unknown_missing_atr_risk,2.0,0.0210945635728348,52.736408932087,0.0421891271456696,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0210945635728348,52.736408932087,0.0843782542913392,False,True,0.99375,fail_overnight_constraint,2.0,False
AAVE/USD,1d,cross_ETH/USD_state_ext=stretched_up + state_ext=neutral,short,rolling,AAVE/USD|1d|cross_ETH/USD_state_ext=stretched_up + state_ext=neutral|rolling,research_only,False,False,22,0.028532786172827,0.2178222161216751,4,0,0000,0,False,False,0.0269707180065386,0.0224152386642554,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.028532786172827,71.3319654320675,0.028532786172827,True,False,0.975,unknown_missing_atr_risk,2.0,0.028532786172827,71.3319654320675,0.057065572345654,True,False,0.9875,unknown_missing_atr_risk,4.0,0.028532786172827,71.3319654320675,0.114131144691308,False,True,0.99375,fail_overnight_constraint,2.0,False
AAVE/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_down,short,rolling,AAVE/USD|1d|cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_down|rolling,research_only,False,False,10,0.0440026380145766,0.000141627413404,4,0,0000,0,True,False,0.0424405698482882,0.0211549488549799,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.0440026380145766,110.0065950364415,0.0440026380145766,True,False,0.975,unknown_missing_atr_risk,2.0,0.0440026380145766,110.0065950364415,0.0880052760291532,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0440026380145766,110.0065950364415,0.1760105520583064,False,True,0.99375,fail_overnight_constraint,2.0,False
AAVE/USD,1d,state_volume=vol_surge + state_ext=neutral,short,rolling,AAVE/USD|1d|state_volume=vol_surge + state_ext=neutral|rolling,research_only,False,False,18,0.0316061785425999,0.122049575877722,4,0,0000,0,False,False,0.0300441103763115,0.0198055099202395,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.0316061785425999,79.01544635649975,0.0316061785425999,True,False,0.975,unknown_missing_atr_risk,2.0,0.0316061785425999,79.01544635649975,0.0632123570851998,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0316061785425999,79.01544635649975,0.1264247141703996,False,True,0.99375,fail_overnight_constraint,2.0,False
AAVE/USD,1d,cross_ETH/USD_state_slope=downtrend + state_slope=flat,long,rolling,AAVE/USD|1d|cross_ETH/USD_state_slope=downtrend + state_slope=flat|rolling,research_only,False,False,29,0.0031728347107615,0.9022215287306664,4,0,0000,0,False,False,0.0117349028770499,0.0122539820436591,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.0031728347107615,7.932086776903749,0.0031728347107615,True,False,0.975,unknown_missing_atr_risk,2.0,0.0031728347107615,7.932086776903749,0.006345669421523,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0031728347107615,7.932086776903749,0.012691338843046,False,True,0.99375,fail_overnight_constraint,2.0,False
AAVE/USD,1d,state_ext=neutral + state_vol=mid_vol,long,rolling,AAVE/USD|1d|state_ext=neutral + state_vol=mid_vol|rolling,research_only,False,False,24,0.0082701062423554,0.7419997671808105,4,0,0000,0,False,False,0.0168321744086438,0.0114214124223339,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.0082701062423554,20.6752656058885,0.0082701062423554,True,False,0.975,unknown_missing_atr_risk,2.0,0.0082701062423554,20.6752656058885,0.0165402124847108,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0082701062423554,20.6752656058885,0.0330804249694216,False,True,0.99375,fail_overnight_constraint,2.0,False
AAVE/USD,1d,state_ret_day=ret_day_down + state_ext=neutral,long,rolling,AAVE/USD|1d|state_ret_day=ret_day_down + state_ext=neutral|rolling,research_only,False,False,16,0.0099201974982351,0.7419427707564452,4,0,0000,0,False,False,0.0184822656645235,0.0112074421306292,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.0099201974982351,24.800493745587747,0.0099201974982351,True,False,0.975,unknown_missing_atr_risk,2.0,0.0099201974982351,24.800493745587747,0.0198403949964702,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0099201974982351,24.800493745587747,0.0396807899929404,False,True,0.99375,fail_overnight_constraint,2.0,False
AAVE/USD,1d,state_volume=vol_quiet + state_ext=stretched_up,long,rolling,AAVE/USD|1d|state_volume=vol_quiet + state_ext=stretched_up|rolling,research_only,False,False,61,0.0112599944133871,0.5054691143235914,4,0,0000,0,False,False,0.0198220625796755,0.0111680478490816,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.0112599944133871,28.149986033467748,0.0112599944133871,True,False,0.975,unknown_missing_atr_risk,2.0,0.0112599944133871,28.149986033467748,0.0225199888267742,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0112599944133871,28.149986033467748,0.0450399776535484,False,True,0.99375,fail_overnight_constraint,2.0,False
