symbol,timeframe,slice_combination,regime,regime_symbol,diagnostic_status,regime_window_rows,slice_n,slice_mean_ret_costadj,slice_win_rate,slice_t_stat_nw,slice_p_value_nw,slice_pass,baseline_mean_ret_costadj,excess_vs_baseline,best_parent_filter,best_parent_mean_ret_costadj,excess_vs_best_parent,rank,bin_mode,validation_n_folds,side,verdict,triage_bucket,train_n,train_pass,valid_n,valid_pass,valid_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_excess_vs_best_parent,valid_p_value_nw,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,scenario_survived_count,scenario_positive_baseline_excess_count,scenario_positive_parent_excess_count,scenario_significant_count,robustness_score,default_verdict,cost2_verdict,cost5_verdict,split06_verdict,split08_verdict,short_borrow2_verdict,short_borrow5_verdict,short_borrow10_verdict,search_wide_family_size_regime,search_wide_rank_regime,search_wide_bh_pass_regime,search_wide_bonferroni_pass_regime,candidate_key,strict_gate_pass,status,live_decay_flag,not_regime_evaluated,all_regime_mean_ret_costadj,regime_excess_vs_all,regime_candidate_status
LTC/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,neutral,BTC/USD,ok,633,15,0.04267129173490945,0.8,2.7540509217205256,0.0058862608995273735,True,0.0001877699858553224,0.04248352174905413,cross_BTC/USD_state_slope=uptrend + state_ext=stretched_down,0.03289711410667056,0.009774177628238893,134,rolling,4,short,rejected,late_emerging_valid_supported,23,False,15,True,0.05928064392666372,0.05453989690514645,cross_BTC/USD_state_slope=uptrend + state_ext=stretched_down,0.004518616108761975,4.856115509710435e-13,0,0000,0.0,0,8,6,8,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,137,6,False,False,LTC/USD|1d|cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down|rolling,False,research_only,False,False,0.022712846947671343,0.01995844478723811,regime_switching_research_only
AAVE/USD,1d,cross_ETH/USD_state_slope=uptrend + state_slope=flat,neutral,BTC/USD,ok,633,36,0.0388420208864553,0.6666666666666666,2.5860941326530953,0.00970704163855074,True,0.0009616603802562655,0.037880360506199036,state_slope=flat,0.011232240460659858,0.027609780425795444,61,rolling,4,short,rejected,late_emerging_recent_only,63,False,43,True,0.05793424458286322,0.052518447503045136,state_slope=flat,0.02117043743346827,4.0903361841593266e-05,1,0001,0.25,0,8,8,7,8.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,137,11,False,False,AAVE/USD|1d|cross_ETH/USD_state_slope=uptrend + state_slope=flat|rolling,False,research_only,False,False,0.00982794581928557,0.029014075067169735,regime_switching_research_only
LTC/USD,1d,cross_BTC/USD_state_slope=uptrend + state_ext=stretched_down,neutral,BTC/USD,ok,633,21,0.03289711410667056,0.7619047619047619,2.2993765418921708,0.021483566820527322,True,0.0001877699858553224,0.032709344120815234,cross_BTC/USD_state_slope=uptrend,0.0038700854245174976,0.029027028682153063,34,rolling,4,short,rejected,late_emerging_valid_supported,53,False,22,True,0.054762027817901744,0.050021280796384474,cross_BTC/USD_state_slope=uptrend,0.042486931227963806,1.0724754417879012e-13,1,0010,0.25,0,8,8,8,8.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,137,20,False,False,LTC/USD|1d|cross_BTC/USD_state_slope=uptrend + state_ext=stretched_down|rolling,False,research_only,False,False,0.027394878563273318,0.0055022355433972416,regime_switching_research_only
SUSHI/USD,1d,state_ret_day=ret_day_down + state_ext=stretched_up,neutral,BTC/USD,ok,633,44,0.03188481737173135,0.6136363636363636,2.2770567928070733,0.02278283440171669,True,-5.1982298647925425e-05,0.031936799670379275,state_ext=stretched_up,0.00786470924495285,0.0240201081267785,144,rolling,4,short,rejected,late_emerging_valid_supported,86,False,25,True,0.04340753742469099,0.029142936673026455,state_ext=stretched_up,0.008432590049547488,0.00426026636167931,0,0000,0.0,0,8,7,6,7.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,137,21,False,False,SUSHI/USD|1d|state_ret_day=ret_day_down + state_ext=stretched_up|rolling,False,research_only,False,False,0.003443348507770001,0.028441468863961348,regime_switching_research_only
AAVE/USD,1d,cross_ETH/USD_state_slope=flat + state_slope=flat,neutral,BTC/USD,ok,633,141,0.031442546588272974,0.723404255319149,3.0374812030330447,0.0023856428291111342,True,0.0009616603802562655,0.030480886208016707,cross_ETH/USD_state_slope=flat,0.0200729934503713,0.011369553137901674,55,rolling,4,short,rejected,late_emerging_recent_only,276,False,103,True,0.040070931463039645,0.03465513438322156,state_slope=flat,0.003307124313644695,0.006252718447125938,1,0001,0.25,0,8,8,8,8.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,137,5,False,False,AAVE/USD|1d|cross_ETH/USD_state_slope=flat + state_slope=flat|rolling,False,research_only,False,False,0.011842199172852678,0.019600347415420296,regime_switching_research_only
LTC/USD,1d,cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,neutral,BTC/USD,ok,633,25,0.03114667943384481,0.72,2.693824254341146,0.0070637399753912256,True,0.0001877699858553224,0.03095890944798949,cross_ETH/USD_state_slope=uptrend,0.005730982886542388,0.025415696547302424,102,rolling,4,short,rejected,late_emerging_valid_supported,29,False,30,True,0.03300658649347597,0.028265839471958702,cross_ETH/USD_state_slope=uptrend,0.02595538152881308,0.002102751195427688,0,0000,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,137,7,False,False,LTC/USD|1d|cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down|rolling,False,research_only,False,False,0.01432504673697372,0.01682163269687109,regime_switching_research_only
ETH/USD,1d,cross_BTC/USD_state_vol=mid_vol + state_ext=neutral,neutral,BTC/USD,ok,633,19,0.028741191814263763,0.7894736842105263,2.397534299903629,0.016505835536943625,True,0.0023431708269488452,0.02639802098731492,state_ext=neutral,0.0176533553963778,0.011087836417885962,64,rolling,4,short,rejected,late_emerging_recent_only,39,False,28,True,0.03246931655462558,0.030243972180559048,cross_BTC/USD_state_vol=mid_vol,0.01640372712554255,0.0023036925217796433,1,0001,0.25,0,8,8,7,8.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,137,15,False,False,ETH/USD|1d|cross_BTC/USD_state_vol=mid_vol + state_ext=neutral|rolling,False,research_only,False,False,0.014716759570027476,0.014024432244236287,regime_switching_research_only
DOT/USD,1d,state_ret_day=ret_day_up + state_ext=stretched_up,neutral,BTC/USD,ok,444,54,0.028430765740874647,0.6666666666666666,2.69154601490754,0.007112168627652959,True,0.0006159816145847151,0.027814784126289932,state_ext=stretched_up,0.027676916325211895,0.0007538494156627516,95,rolling,4,short,rejected,late_emerging_valid_supported,88,False,29,True,0.03844895231458827,0.018925812239351206,state_ext=stretched_up,0.0003714176831065563,0.027278820883083643,1,1000,0.25,0,8,7,6,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,137,8,False,False,DOT/USD|1d|state_ret_day=ret_day_up + state_ext=stretched_up|rolling,False,research_only,False,False,0.010935171766913328,0.017495593973961318,regime_switching_research_only
DOT/USD,1d,state_weekpart=weekend + state_ext=stretched_up,neutral,BTC/USD,ok,444,43,0.027706692497309875,0.6511627906976745,2.353276267041372,0.018608802611352893,True,0.0006159816145847151,0.02709071088272516,state_ext=stretched_up,0.027676916325211895,2.977617209798042e-05,28,rolling,4,short,rejected,late_emerging_valid_supported,87,False,16,True,0.038418685210811224,0.018895545135574163,state_ext=stretched_up,0.0003411505793295133,0.0354983543046834,2,1010,0.5,0,8,7,8,8.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,137,17,False,False,DOT/USD|1d|state_weekpart=weekend + state_ext=stretched_up|rolling,False,research_only,False,False,0.009303120368662491,0.018403572128647384,regime_switching_research_only
UNI/USD,1d,cross_ETH/USD_state_ext=neutral + state_ext=stretched_down,neutral,BTC/USD,ok,633,47,0.02764051816113903,0.6382978723404256,2.3107467077887263,0.020846849677312207,True,0.0073053513250917945,0.020335166836047233,cross_ETH/USD_state_ext=neutral,0.027915801510103647,-0.0002752833489646188,1,rolling,4,short,survived,clean_survivor_wf_mixed,76,True,38,True,0.0549243129625828,0.04836255822003862,cross_ETH/USD_state_ext=neutral,0.027932564240438263,0.0017876617760637092,2,0101,0.5,8,8,8,8,20.0,survived,survived,survived,survived,survived,survived,survived,survived,137,19,False,False,UNI/USD|1d|cross_ETH/USD_state_ext=neutral + state_ext=stretched_down|rolling,False,research_only,False,False,0.040874549168804106,-0.013234031007665077,regime_switching_research_only
UNI/USD,1d,state_ret_day=ret_day_up + state_ext=stretched_up,neutral,BTC/USD,ok,633,83,0.026777358621476732,0.6626506024096386,2.218757572798743,0.026503221864442983,True,0.0073053513250917945,0.019472007296384937,state_ext=stretched_up,0.025572457180732994,0.001204901440743738,145,rolling,4,short,rejected,late_emerging_valid_supported,184,False,77,True,0.02865329850065265,0.022091543758108467,state_ext=stretched_up,0.00574933864398746,0.020786153571174415,0,0000,0.0,0,8,7,6,7.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,137,22,False,False,UNI/USD|1d|state_ret_day=ret_day_up + state_ext=stretched_up|rolling,False,research_only,False,False,0.004032704607812076,0.022744654013664656,regime_switching_research_only
CRV/USD,1d,cross_ETH/USD_state_ext=neutral + state_ext=stretched_down,neutral,BTC/USD,ok,444,34,0.026043665684996466,0.6470588235294118,2.059238751584571,0.03947137260444489,True,0.0016904564387623783,0.02435320924623409,cross_ETH/USD_state_ext=neutral,0.008057779399489411,0.017985886285507055,11,rolling,4,short,survived,clean_survivor_wf_mixed,61,True,23,True,0.03203883685441187,0.015141217817255859,cross_ETH/USD_state_ext=neutral,0.010399712585966735,0.04545618543673502,2,1010,0.5,4,8,8,4,15.0,survived,survived,rejected,survived,rejected,survived,rejected,rejected,137,25,False,False,CRV/USD|1d|cross_ETH/USD_state_ext=neutral + state_ext=stretched_down|rolling,False,research_only,False,False,0.04089322049104583,-0.014849554806049364,regime_switching_research_only
LINK/USD,1d,cross_ETH/USD_state_slope=flat + state_slope=uptrend,neutral,BTC/USD,ok,633,34,0.025172282680296854,0.7058823529411765,2.479597070802145,0.013153092270553834,True,-0.0005577649694216573,0.02573004764971851,state_slope=uptrend,0.014429242475007346,0.010743040205289508,15,rolling,4,short,rejected,late_emerging_valid_supported,81,False,24,True,0.06556215705747477,0.060861941634907706,state_slope=uptrend,0.05089335951119204,0.0003720275354024416,2,1010,0.5,0,8,8,8,9.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,137,13,False,False,LINK/USD|1d|cross_ETH/USD_state_slope=flat + state_slope=uptrend|rolling,False,research_only,False,False,0.01825285011594488,0.0069194325643519745,regime_switching_research_only
LTC/USD,1d,cross_ETH/USD_state_slope=uptrend + state_slope=flat,neutral,BTC/USD,ok,633,63,0.020404674850839653,0.6507936507936508,2.0549605025066544,0.03988281983911257,True,0.0001877699858553224,0.02021690486498433,state_slope=flat,0.0074402434559837135,0.01296443139485594,45,rolling,4,short,rejected,late_emerging_recent_only,96,False,57,True,0.02548528863841845,0.02074454161690118,cross_ETH/USD_state_slope=uptrend,0.018434083673755555,0.0023104167085232774,1,0001,0.25,0,8,8,8,8.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,137,26,False,False,LTC/USD|1d|cross_ETH/USD_state_slope=uptrend + state_slope=flat|rolling,False,research_only,False,False,0.0066722371464377804,0.013732437704401874,regime_switching_research_only
LTC/USD,1d,cross_BTC/USD_state_vol=mid_vol + state_ext=stretched_up,neutral,BTC/USD,ok,633,52,0.015527159189056674,0.5769230769230769,2.0705799325293457,0.03839806910368471,True,0.0001877699858553224,0.015339389203201352,state_ext=stretched_up,0.008517940610474395,0.007009218578582279,65,rolling,4,short,rejected,late_emerging_recent_only,106,False,36,True,0.03237422053814064,0.027633473516623368,state_ext=stretched_up,0.01592142670930966,0.00044688175308849054,1,0001,0.25,0,8,8,7,8.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,137,24,False,False,LTC/USD|1d|cross_BTC/USD_state_vol=mid_vol + state_ext=stretched_up|rolling,False,research_only,False,False,0.008583077551393524,0.006944081637663149,regime_switching_research_only
UNI/USD,1d,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,neutral,BTC/USD,ok,633,9,0.045843046015652,0.6666666666666666,1.7547996687725766,0.07929358028509892,False,0.0073053513250917945,0.038537694690560204,cross_BTC/USD_state_ext=stretched_down + state_ext=stretched_up,0.05124732490568947,-0.005404278890037473,68,rolling,4,short,rejected,late_emerging_recent_only,24,False,20,True,0.05559308884546649,0.049031334102922305,cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,0.012616643352106681,0.00946593660501538,1,0001,0.25,0,8,8,7,8.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,137,34,False,False,UNI/USD|1d|cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up|rolling,False,research_only,False,False,0.03198288728372089,0.01386015873193111,unsupported
AVAX/USD,1d,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=stretched_down + state_ext=neutral,neutral,BTC/USD,ok,633,9,0.04234049115584326,0.5555555555555556,1.0795223998556904,0.28035491371585186,False,-0.0034186181860285285,0.045759109341871794,cross_BTC/USD_state_slope=downtrend + state_ext=neutral,0.029925402566129182,0.01241508858971408,49,rolling,4,long,rejected,late_emerging_recent_only,11,False,18,True,0.05092546852403879,0.060087675430206905,cross_BTC/USD_state_slope=downtrend + state_ext=neutral,0.012990141899600419,0.013316807402004471,1,0001,0.25,0,8,8,8,8.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,137,69,False,False,AVAX/USD|1d|cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=stretched_down + state_ext=neutral|rolling,False,research_only,False,False,0.02468493125810129,0.017655559897741972,unsupported
BCH/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,neutral,BTC/USD,ok,633,12,0.03800027981083485,0.75,1.9747383523624606,0.04829784819305538,False,0.0015776416431969344,0.03642263816763791,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=downtrend,0.05430808396052558,-0.016307804149690734,74,rolling,4,long,rejected,late_emerging_valid_supported,16,False,21,True,0.03408043324153986,0.036721576045691186,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=downtrend,0.030107089744348385,0.04049873264953785,1,0010,0.25,0,7,7,7,8.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,137,27,False,False,BCH/USD|1d|cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up|rolling,False,research_only,False,False,0.05019869391578505,-0.012198414104950199,unsupported
SOL/USD,1d,cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_up,neutral,BTC/USD,ok,470,23,0.03731021029508923,0.6956521739130435,1.5136651962296073,0.13011077639519586,False,-0.0026267689594160907,0.03993697925450532,cross_ETH/USD_state_ext=stretched_down,0.0035976894113782963,0.033712520883710934,97,rolling,4,long,rejected,late_emerging_valid_supported,58,False,18,True,0.05486150443890011,0.06157979043136121,cross_ETH/USD_state_ext=stretched_down,0.058849817032962985,0.01229734087783596,0,0000,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,137,40,False,False,SOL/USD|1d|cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_up|rolling,False,research_only,False,False,0.004261643500531247,0.033048566794557976,regime_switching_research_only
BCH/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,neutral,BTC/USD,ok,633,11,0.03588878676501637,0.6363636363636364,1.1289352926291853,0.25892513130505246,False,-0.001977641643196937,0.037866428408213304,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat,0.030274454124678194,0.0056143326403381745,81,rolling,4,short,rejected,late_emerging_valid_supported,21,False,15,True,0.09315472854804059,0.09091358574388927,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat,0.03562336688179705,1.523272828762856e-06,0,0000,0.0,0,8,8,8,8.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,137,62,False,False,BCH/USD|1d|cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down|rolling,False,research_only,False,False,0.029857868812053254,0.006030917952963115,unsupported
XRP/USD,1d,state_ext=neutral + state_vol=mid_vol,neutral,BTC/USD,ok,387,21,0.03570218359552989,0.8095238095238095,1.8071044568589514,0.07074599388358349,False,-0.00556216759725024,0.04126435119278013,state_ext=neutral,0.016713724205118026,0.018988459390411862,40,rolling,4,short,rejected,late_emerging_valid_supported,30,False,22,True,0.055983768029831134,0.04104030183202252,state_vol=mid_vol,0.02602923613411517,1.1102230246251565e-14,1,0010,0.25,0,8,8,8,8.5,rejected,rejected,rejected,rejected,provisional,rejected,rejected,rejected,137,30,False,False,XRP/USD|1d|state_ext=neutral + state_vol=mid_vol|rolling,False,research_only,False,False,0.03447388478048821,0.0012282988150416757,regime_switching_research_only
DOGE/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_down,neutral,BTC/USD,ok,633,12,0.03476553015928354,0.4166666666666667,1.3411268587342178,0.17987926829457868,False,-0.007631334505889643,0.04239686466517319,cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_down,0.025019946429400742,0.009745583729882799,143,rolling,4,short,rejected,late_emerging_valid_supported,26,False,18,True,0.046975139688074916,0.03759907512853314,cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_down,0.008783668659956029,0.01024970561412486,0,0000,0.0,0,8,6,7,7.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,137,47,False,False,DOGE/USD|1d|cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_down|rolling,False,research_only,False,False,0.025694419592651573,0.009071110566631967,unsupported
